,ligand_name,sequence_id,label
14325,1,24898,0
14326,1,18243,0
14327,1,277,1
14328,1,22232,0
14329,1,15946,0
14330,1,22553,0
14331,1,3121,1
14332,1,8579,1
14333,1,17695,0
14334,1,17416,0
14335,1,8339,1
14336,1,3406,1
14337,1,15475,0
14338,1,13861,0
14339,1,24290,0
14340,1,13128,1
14341,1,931,1
14342,1,691,1
14343,1,25920,0
14344,1,6364,1
14345,1,18293,0
14346,1,9021,1
14347,1,10273,1
14348,1,20950,0
14349,1,26546,0
14350,1,16428,0
14351,1,20323,0
14352,1,9141,1
14353,1,8975,1
14354,1,4319,1
14355,1,2965,1
14356,1,3969,1
14357,1,4926,1
14358,1,22239,0
14359,1,14616,0
14360,1,13971,0
14361,1,20543,0
14362,1,3092,1
14363,1,21097,0
14364,1,12748,1
14365,1,21435,0
14366,1,12515,1
14367,1,3982,1
14368,1,22255,0
14369,1,1404,1
14370,1,19579,0
14371,1,6124,1
14372,1,17353,0
14373,1,15972,0
14374,1,2843,1
14375,1,19235,0
14376,1,4815,1
14377,1,16473,0
14378,1,5956,1
14379,1,24457,0
14380,1,20855,0
14382,1,13374,1
14383,1,24518,0
14384,1,18173,0
14385,1,24878,0
14386,1,18443,0
14387,1,13179,1
14388,1,12205,1
14389,1,18286,0
14390,1,14407,0
14391,1,4686,1
14392,1,18714,0
14393,1,4922,1
14394,1,6785,1
14395,1,5877,1
14396,1,9548,1
14397,1,16459,0
14398,1,8430,1
14399,1,4586,1
14400,1,23986,0
14401,1,14597,0
14403,1,21946,0
14405,1,17937,0
14407,1,6197,1
14408,1,13097,1
14409,1,14456,0
14410,1,15179,0
14411,1,6401,1
14412,1,5695,1
14413,1,2941,1
14414,1,22310,0
14415,1,26399,0
14416,1,7381,1
14417,1,18004,0
14418,1,13834,0
14419,1,5578,1
14420,1,10338,1
14421,1,9993,1
14422,1,7905,1
14423,1,22959,0
14424,1,22172,0
14425,1,1048,1
14426,1,6782,1
14427,1,25613,0
14428,1,22377,0
14429,1,1609,1
14430,1,19480,0
14431,1,2415,1
14432,1,2017,1
14433,1,2971,1
14434,1,12317,1
14435,1,14038,0
14436,1,13567,1
14437,1,2931,1
14438,1,15406,0
14440,1,19630,0
14441,1,16508,0
14442,1,17490,0
14443,1,13001,1
14444,1,1814,1
14445,1,14586,0
14446,1,26149,0
14447,1,11533,1
14448,1,13704,0
14449,1,23135,0
14451,1,26625,0
14452,1,20435,0
14453,1,17600,0
14454,1,7701,1
14455,1,23945,0
14456,1,9170,1
14457,1,21438,0
14460,1,4906,1
14461,1,3722,1
14462,1,25981,0
14463,1,12734,1
14464,1,3962,1
14466,1,2671,1
14467,1,21803,0
14468,1,9417,1
14469,1,4552,1
14470,1,16991,0
14471,1,6009,1
14472,1,17831,0
14473,1,5737,1
14474,1,8479,1
14475,1,18437,0
14476,1,22895,0
14477,1,6763,1
14478,1,25771,0
14479,1,1657,1
14480,1,26184,0
14481,1,19094,0
14482,1,7549,1
14483,1,4266,1
14484,1,25480,0
14485,1,16806,0
14486,1,26754,0
14487,1,5316,1
14488,1,9673,1
14489,1,19229,0
14490,1,20450,0
14491,1,25652,0
14492,1,1001,1
14493,1,4198,1
14494,1,2418,1
14495,1,3575,1
14496,1,20231,0
14497,1,17345,0
14498,1,9772,1
14499,1,3558,1
14500,1,21970,0
14501,1,12458,1
14502,1,3854,1
14503,1,4887,1
14504,1,17141,0
14505,1,24968,0
14506,1,5313,1
14507,1,18668,0
14508,1,16223,0
14509,1,23168,0
14510,1,4524,1
14511,1,4827,1
14512,1,21971,0
14513,1,807,1
14514,1,3907,1
14515,1,14333,0
14517,1,7023,1
14518,1,1956,1
14519,1,10637,1
14520,1,9343,1
14521,1,15161,0
14522,1,11404,1
14524,1,2402,1
14525,1,5184,1
14526,1,17457,0
14527,1,14698,0
14528,1,26116,0
14530,1,10283,1
14531,1,12719,1
14532,1,8095,1
14533,1,23618,0
14534,1,23661,0
14535,1,17387,0
14536,1,15086,0
14537,1,21054,0
14538,1,23406,0
14539,1,7566,1
14540,1,14719,0
14541,1,26255,0
14542,1,5368,1
14543,1,6928,1
14544,1,9603,1
14545,1,22305,0
14546,1,8901,1
14547,1,21818,0
14548,1,11795,1
14549,1,17369,0
14550,1,11268,1
14551,1,7384,1
14552,1,22818,0
14553,1,23981,0
14554,1,22035,0
14555,1,26440,0
14556,1,9460,1
14557,1,2462,1
14558,1,23076,0
14559,1,16652,0
14560,1,19964,0
14561,1,12942,1
14562,1,11708,1
14563,1,16455,0
14564,1,9454,1
14565,1,24662,0
14566,1,6509,1
14567,1,19205,0
14568,1,26091,0
14569,1,22859,0
14570,1,13136,1
14571,1,16549,0
14572,1,8848,1
14573,1,4624,1
14574,1,20142,0
14575,1,6845,1
14576,1,14343,0
14577,1,18412,0
14578,1,10850,1
14579,1,8869,1
14580,1,22674,0
14581,1,9424,1
14582,1,5454,1
14584,1,1449,1
14585,1,22135,0
14586,1,11454,1
14587,1,22385,0
14588,1,23349,0
14589,1,21031,0
14590,1,17280,0
14591,1,9803,1
14592,1,1587,1
14593,1,6686,1
14594,1,13558,1
14595,1,18103,0
14596,1,20190,0
14598,1,3961,1
14599,1,8923,1
14600,1,6078,1
14601,1,10956,1
14602,1,25941,0
14603,1,4006,1
14604,1,24375,0
14605,1,18395,0
14606,1,5898,1
14607,1,14365,0
14608,1,23743,0
14609,1,14011,0
14610,1,16968,0
14611,1,11460,1
14612,1,13157,1
14613,1,1260,1
14614,1,20922,0
14615,1,14391,0
14616,1,310,1
14617,1,1716,1
14618,1,2052,1
14619,1,20671,0
14620,1,4298,1
14621,1,3783,1
14622,1,1008,1
14623,1,7347,1
14624,1,20824,0
14625,1,10377,1
14627,1,9878,1
14628,1,13159,1
14629,1,2773,1
14630,1,13026,1
14631,1,20443,0
14632,1,16474,0
14633,1,1987,1
14634,1,23262,0
14635,1,7279,1
14636,1,2672,1
14637,1,16260,0
14638,1,9175,1
14639,1,17358,0
14640,1,25357,0
14641,1,19309,0
14642,1,249,1
14643,1,5884,1
14644,1,18725,0
14646,1,23827,0
14647,1,6589,1
14648,1,13780,0
14649,1,627,1
14650,1,13272,1
14652,1,4765,1
14653,1,26757,0
14654,1,25120,0
14655,1,16512,0
14656,1,24465,0
14657,1,26093,0
14658,1,20566,0
14659,1,13782,0
14660,1,12427,1
14661,1,6995,1
14662,1,23108,0
14663,1,18782,0
14664,1,6305,1
14665,1,25334,0
14666,1,22407,0
14667,1,17570,0
14668,1,24601,0
14669,1,15472,0
14671,1,21698,0
14672,1,9220,1
14673,1,4247,1
14674,1,26690,0
14675,1,11273,1
14676,1,9107,1
14677,1,9497,1
14678,1,17480,0
14679,1,11241,1
14680,1,5698,1
14681,1,7678,1
14682,1,10988,1
14683,1,9590,1
14684,1,3358,1
14685,1,16567,0
14686,1,21961,0
14687,1,25061,0
14688,1,23787,0
14689,1,15235,0
14690,1,6513,1
14691,1,4567,1
14692,1,13255,1
14693,1,10848,1
14694,1,23677,0
14695,1,1961,1
14696,1,4992,1
14697,1,4891,1
14698,1,14330,0
14699,1,26592,0
14700,1,6226,1
14701,1,24126,0
14702,1,25303,0
14703,1,1251,1
14704,1,3176,1
14705,1,3359,1
14706,1,307,1
14707,1,24086,0
14709,1,26716,0
14710,1,12580,1
14711,1,25803,0
14712,1,23806,0
14713,1,12225,1
14714,1,1051,1
14715,1,14519,0
14716,1,11410,1
14717,1,9221,1
14718,1,10234,1
14719,1,4763,1
14720,1,9062,1
14721,1,1874,1
14723,1,13682,0
14724,1,20706,0
14726,1,5831,1
14727,1,24644,0
14728,1,191,1
14729,1,12901,1
14730,1,13233,1
14731,1,12629,1
14732,1,4485,1
14733,1,9783,1
14734,1,3924,1
14735,1,9940,1
14736,1,26585,0
14739,1,15198,0
14740,1,16061,0
14741,1,19497,0
14742,1,3303,1
14743,1,18074,0
14744,1,21432,0
14745,1,13304,1
14746,1,19692,0
14747,1,17888,0
14748,1,1806,1
14749,1,3871,1
14750,1,3791,1
14751,1,25604,0
14752,1,14154,0
14753,1,2786,1
14754,1,9259,1
14755,1,22819,0
14756,1,1717,1
14757,1,2696,1
14758,1,1848,1
14759,1,10623,1
14761,1,12852,1
14762,1,6622,1
14763,1,3435,1
14764,1,22697,0
14765,1,16526,0
14766,1,6771,1
14767,1,23778,0
14768,1,6992,1
14769,1,22136,0
14771,1,24798,0
14773,1,11601,1
14774,1,1117,1
14775,1,1756,1
14776,1,16881,0
14777,1,6751,1
14778,1,870,1
14779,1,19741,0
14780,1,9104,1
14781,1,721,1
14782,1,10997,1
14783,1,19727,0
14784,1,23427,0
14786,1,8347,1
14788,1,22686,0
14789,1,314,1
14791,1,23649,0
14792,1,20588,0
14793,1,5850,1
14794,1,6129,1
14795,1,5447,1
14796,1,3129,1
14797,1,16279,0
14798,1,15632,0
14799,1,18380,0
14800,1,910,1
14801,1,3968,1
14802,1,24001,0
14803,1,24347,0
14804,1,10165,1
14805,1,336,1
14806,1,24348,0
14807,1,2985,1
14808,1,10878,1
14809,1,15916,0
14810,1,11669,1
14811,1,20862,0
14812,1,19942,0
14813,1,13907,0
14814,1,11001,1
14815,1,19800,0
14816,1,16691,0
14817,1,12100,1
14818,1,16732,0
14819,1,25623,0
14820,1,7243,1
14821,1,27057,0
14822,1,14079,0
14823,1,20866,0
14824,1,11874,1
14825,1,14520,0
14826,1,8263,1
14827,1,18678,0
14828,1,6855,1
14829,1,8597,1
14830,1,23139,0
14831,1,24694,0
14832,1,6901,1
14833,1,18050,0
14834,1,9949,1
14835,1,16436,0
14836,1,1445,1
14837,1,14821,0
14838,1,22551,0
14839,1,1695,1
14840,1,11084,1
14841,1,16152,0
14842,1,13383,1
14843,1,17958,0
14844,1,20789,0
14845,1,1630,1
14846,1,269,1
14847,1,1881,1
14848,1,14523,0
14849,1,13900,0
14850,1,5074,1
14851,1,5509,1
14853,1,22518,0
14854,1,2535,1
14855,1,11069,1
14857,1,14680,0
14858,1,186,1
14859,1,11971,1
14860,1,5558,1
14861,1,26731,0
14862,1,26273,0
14864,1,6587,1
14865,1,17618,0
14866,1,26727,0
14867,1,27228,0
14868,1,3915,1
14869,1,446,1
14870,1,25699,0
14871,1,14031,0
14872,1,17228,0
14873,1,21585,0
14874,1,7124,1
14875,1,20519,0
14876,1,2440,1
14877,1,3103,1
14878,1,11088,1
14879,1,7692,1
14880,1,6094,1
14881,1,18537,0
14882,1,21902,0
14884,1,13223,1
14885,1,21451,0
14886,1,16913,0
14887,1,5208,1
14888,1,17160,0
14889,1,8417,1
14890,1,10345,1
14891,1,4920,1
14892,1,26609,0
14893,1,22976,0
14894,1,19520,0
14895,1,19600,0
14896,1,24210,0
14897,1,19567,0
14898,1,19583,0
14899,1,23817,0
14900,1,1289,1
14901,1,12773,1
14903,1,10692,1
14904,1,10335,1
14905,1,26680,0
14906,1,27156,0
14907,1,26009,0
14908,1,11905,1
14910,1,15830,0
14911,1,15735,0
14912,1,12158,1
14913,1,18263,0
14914,1,18814,0
14915,1,12453,1
14916,1,6079,1
14917,1,5457,1
14918,1,23054,0
14919,1,12057,1
14920,1,18532,0
14921,1,16351,0
14922,1,17420,0
14923,1,15408,0
14925,1,4134,1
14926,1,17033,0
14927,1,9275,1
14928,1,861,1
14929,1,13404,1
14930,1,16575,0
14931,1,1942,1
14932,1,10295,1
14933,1,4331,1
14934,1,25725,0
14935,1,14119,0
14936,1,3970,1
14937,1,23670,0
14938,1,24438,0
14939,1,12851,1
14940,1,13193,1
14941,1,2775,1
14942,1,4145,1
14943,1,24876,0
14944,1,19001,0
14945,1,2411,1
14946,1,17478,0
14947,1,1546,1
14948,1,3135,1
14949,1,20240,0
14950,1,13232,1
14951,1,15627,0
14952,1,26235,0
14953,1,14715,0
14954,1,3805,1
14955,1,25516,0
14956,1,22242,0
14957,1,15160,0
14958,1,6774,1
14959,1,19678,0
14960,1,14062,0
14961,1,16848,0
14962,1,17641,0
14963,1,10020,1
14964,1,18643,0
14965,1,7382,1
14966,1,24844,0
14967,1,1262,1
14968,1,17359,0
14969,1,23144,0
14970,1,13117,1
14971,1,13455,1
14972,1,6582,1
14973,1,18771,0
14974,1,21119,0
14975,1,5021,1
14976,1,12583,1
14977,1,14995,0
14978,1,11413,1
14979,1,20266,0
14980,1,9802,1
14981,1,20259,0
14982,1,19173,0
14983,1,18241,0
14984,1,4108,1
14985,1,5213,1
14986,1,3255,1
14987,1,7323,1
14988,1,2690,1
14989,1,14501,0
14990,1,4627,1
14991,1,23619,0
14992,1,1319,1
14993,1,23782,0
14994,1,16590,0
14995,1,5162,1
14996,1,22742,0
14997,1,12192,1
14998,1,17519,0
14999,1,4529,1
15000,1,11667,1
15001,1,21133,0
15002,1,12380,1
15003,1,9941,1
15004,1,25071,0
15005,1,18062,0
15006,1,6336,1
15007,1,6982,1
15008,1,917,1
15009,1,18889,0
15010,1,13288,1
15011,1,570,1
15012,1,17832,0
15013,1,3414,1
15014,1,24562,0
15015,1,14806,0
15016,1,7031,1
15017,1,6837,1
15018,1,13878,0
15019,1,19610,0
15020,1,19345,0
15021,1,20767,0
15022,1,14232,0
15023,1,2217,1
15024,1,25879,0
15026,1,2827,1
15027,1,4996,1
15028,1,17722,0
15029,1,3262,1
15030,1,23235,0
15031,1,6838,1
15032,1,25389,0
15033,1,5741,1
15034,1,650,1
15035,1,18642,0
15036,1,5395,1
15037,1,7082,1
15038,1,24137,0
15039,1,3521,1
15040,1,10922,1
15041,1,23727,0
15042,1,4478,1
15043,1,5660,1
15044,1,9788,1
15045,1,67,1
15046,1,10776,1
15047,1,13519,1
15048,1,23934,0
15049,1,17642,0
15050,1,3839,1
15051,1,15715,0
15052,1,17375,0
15054,1,8305,1
15055,1,919,1
15056,1,10701,1
15057,1,24346,0
15058,1,23974,0
15059,1,6644,1
15060,1,14334,0
15061,1,16285,0
15062,1,14282,0
15063,1,4594,1
15064,1,19348,0
15065,1,10698,1
15066,1,13299,1
15067,1,2850,1
15068,1,19212,0
15069,1,12638,1
15070,1,27168,0
15071,1,4460,1
15073,1,6623,1
15074,1,25142,0
15075,1,8490,1
15076,1,9867,1
15077,1,2735,1
15078,1,5669,1
15079,1,12031,1
15080,1,21372,0
15082,1,15623,0
15083,1,4172,1
15084,1,12391,1
15085,1,12742,1
15086,1,16103,0
15087,1,22321,0
15088,1,14010,0
15089,1,365,1
15090,1,2103,1
15091,1,20143,0
15092,1,689,1
15093,1,18221,0
15095,1,19259,0
15096,1,9732,1
15097,1,5710,1
15098,1,16034,0
15099,1,20884,0
15100,1,15228,0
15101,1,1093,1
15102,1,18965,0
15103,1,6718,1
15104,1,27076,0
15105,1,15899,0
15106,1,16544,0
15107,1,203,1
15108,1,20324,0
15109,1,24430,0
15110,1,25853,0
15111,1,4933,1
15112,1,10006,1
15113,1,1230,1
15114,1,15796,0
15115,1,19430,0
15116,1,7957,1
15117,1,19299,0
15118,1,26045,0
15119,1,24397,0
15120,1,23255,0
15121,1,15020,0
15122,1,13440,1
15123,1,12226,1
15124,1,19109,0
15125,1,20674,0
15126,1,4334,1
15127,1,10744,1
15128,1,26627,0
15129,1,16767,0
15130,1,13680,0
15131,1,857,1
15132,1,6539,1
15133,1,18945,0
15134,1,20185,0
15135,1,21839,0
15136,1,23395,0
15137,1,10539,1
15138,1,8841,1
15139,1,6859,1
15140,1,10973,1
15141,1,22580,0
15142,1,10625,1
15143,1,954,1
15144,1,7404,1
15145,1,5944,1
15146,1,16999,0
15147,1,18959,0
15148,1,53,1
15149,1,6410,1
15150,1,3516,1
15151,1,19275,0
15152,1,20029,0
15153,1,22260,0
15154,1,11748,1
15155,1,489,1
15156,1,13145,1
15157,1,15935,0
15158,1,24640,0
15159,1,17374,0
15160,1,23263,0
15161,1,11705,1
15162,1,2972,1
15163,1,2942,1
15164,1,3163,1
15165,1,2618,1
15166,1,19996,0
15167,1,8235,1
15168,1,21714,0
15169,1,20176,0
15170,1,11763,1
15171,1,11577,1
15172,1,2854,1
15173,1,3439,1
15174,1,1892,1
15175,1,26386,0
15176,1,21639,0
15177,1,15768,0
15178,1,21551,0
15179,1,13006,1
15180,1,11767,1
15181,1,17889,0
15182,1,26522,0
15183,1,15240,0
15184,1,14896,0
15185,1,9471,1
15186,1,23841,0
15187,1,897,1
15188,1,3306,1
15189,1,8026,1
15190,1,10858,1
15191,1,2890,1
15192,1,14394,0
15193,1,22902,0
15194,1,23282,0
15195,1,8397,1
15196,1,14162,0
15197,1,11996,1
15198,1,634,1
15199,1,12508,1
15200,1,16915,0
15201,1,25386,0
15202,1,25430,0
15203,1,6476,1
15204,1,15169,0
15205,1,4177,1
15207,1,26901,0
15208,1,11064,1
15209,1,19790,0
15210,1,10531,1
15211,1,5991,1
15213,1,18949,0
15214,1,2581,1
15215,1,24976,0
15216,1,11999,1
15217,1,8385,1
15218,1,18991,0
15219,1,10674,1
15220,1,9447,1
15222,1,23523,0
15223,1,4234,1
15224,1,4994,1
15225,1,23662,0
15226,1,5057,1
15227,1,17042,0
15228,1,4434,1
15229,1,11676,1
15230,1,717,1
15231,1,3816,1
15232,1,6773,1
15233,1,11186,1
15234,1,10738,1
15235,1,14671,0
15236,1,9813,1
15237,1,26521,0
15238,1,20288,0
15239,1,25788,0
15240,1,9288,1
15241,1,3893,1
15242,1,9359,1
15243,1,15129,0
15244,1,10655,1
15245,1,3700,1
15246,1,7374,1
15247,1,18172,0
15248,1,6314,1
15249,1,12816,1
15250,1,18160,0
15251,1,192,1
15252,1,13414,1
15253,1,816,1
15254,1,26252,0
15255,1,15810,0
15256,1,21772,0
15257,1,6160,1
15258,1,15641,0
15259,1,21335,0
15260,1,19071,0
15261,1,4390,1
15262,1,11164,1
15263,1,4927,1
15264,1,5552,1
15265,1,10799,1
15267,1,238,1
15268,1,12207,1
15269,1,26305,0
15270,1,11169,1
15272,1,4236,1
15273,1,5618,1
15274,1,8640,1
15275,1,5097,1
15276,1,14665,0
15277,1,2242,1
15278,1,22714,0
15279,1,3552,1
15280,1,19389,0
15281,1,19744,0
15282,1,8328,1
15283,1,5628,1
15284,1,10602,1
15285,1,22167,0
15286,1,4507,1
15287,1,25137,0
15288,1,12174,1
15289,1,14453,0
15290,1,16530,0
15291,1,15093,0
15292,1,23487,0
15293,1,2294,1
15294,1,11803,1
15295,1,27075,0
15296,1,25125,0
15297,1,26640,0
15298,1,21113,0
15299,1,8690,1
15300,1,7081,1
15301,1,4733,1
15302,1,8912,1
15303,1,20768,0
15304,1,13045,1
15305,1,22645,0
15306,1,26164,0
15307,1,14955,0
15308,1,26166,0
15309,1,20929,0
15310,1,16980,0
15311,1,26061,0
15312,1,11510,1
15313,1,5520,1
15314,1,21548,0
15315,1,26129,0
15316,1,18031,0
15317,1,11821,1
15318,1,2700,1
15319,1,1700,1
15320,1,13596,1
15321,1,19157,0
15322,1,6968,1
15323,1,25393,0
15324,1,16322,0
15325,1,6219,1
15327,1,86,1
15328,1,24760,0
15329,1,24734,0
15330,1,18978,0
15331,1,136,1
15332,1,6972,1
15333,1,11087,1
15334,1,19238,0
15335,1,15721,0
15336,1,1200,1
15337,1,6121,1
15338,1,12127,1
15339,1,24021,0
15340,1,14125,0
15341,1,13622,1
15342,1,6296,1
15343,1,3927,1
15344,1,14387,0
15345,1,25689,0
15346,1,3606,1
15347,1,21225,0
15348,1,2330,1
15349,1,11707,1
15350,1,195,1
15351,1,12356,1
15352,1,21443,0
15353,1,17186,0
15354,1,15954,0
15355,1,14638,0
15356,1,2668,1
15357,1,16625,0
15358,1,18452,0
15359,1,15195,0
15360,1,2761,1
15361,1,2032,1
15362,1,17028,0
15363,1,5103,1
15364,1,13652,0
15365,1,1637,1
15366,1,8312,1
15367,1,11173,1
15368,1,3074,1
15369,1,7296,1
15370,1,3278,1
15371,1,8003,1
15372,1,21354,0
15373,1,23063,0
15374,1,8326,1
15375,1,13516,1
15376,1,7352,1
15377,1,10751,1
15378,1,7829,1
15379,1,16446,0
15380,1,7697,1
15381,1,14427,0
15382,1,5668,1
15383,1,27141,0
15384,1,10659,1
15385,1,18425,0
15386,1,5307,1
15387,1,23568,0
15388,1,24686,0
15389,1,19642,0
15390,1,12855,1
15391,1,18257,0
15392,1,21128,0
15393,1,19296,0
15394,1,20411,0
15395,1,5488,1
15396,1,16678,0
15397,1,8024,1
15398,1,10748,1
15399,1,16873,0
15400,1,690,1
15401,1,16986,0
15402,1,10103,1
15403,1,1014,1
15404,1,869,1
15405,1,1993,1
15406,1,10626,1
15407,1,11949,1
15408,1,14839,0
15409,1,14924,0
15410,1,10558,1
15411,1,7610,1
15412,1,4370,1
15413,1,1361,1
15414,1,17910,0
15415,1,12625,1
15416,1,1551,1
15417,1,17721,0
15418,1,21425,0
15419,1,8252,1
15420,1,10442,1
15421,1,14631,0
15422,1,23379,0
15423,1,5039,1
15424,1,18730,0
15425,1,26332,0
15426,1,21869,0
15427,1,25746,0
15428,1,5694,1
15429,1,5119,1
15430,1,21550,0
15431,1,1134,1
15432,1,10996,1
15433,1,10278,1
15434,1,10451,1
15435,1,4017,1
15436,1,10409,1
15437,1,2424,1
15438,1,4138,1
15439,1,12048,1
15440,1,859,1
15441,1,2962,1
15442,1,2426,1
15443,1,25295,0
15444,1,17748,0
15445,1,7674,1
15446,1,18163,0
15447,1,26132,0
15448,1,18485,0
15449,1,18202,0
15450,1,16753,0
15451,1,4937,1
15452,1,10896,1
15453,1,5285,1
15454,1,8367,1
15455,1,12905,1
15456,1,2093,1
15458,1,11683,1
15459,1,7817,1
15460,1,1920,1
15461,1,82,1
15462,1,17200,0
15463,1,13318,1
15464,1,4396,1
15465,1,8475,1
15466,1,22508,0
15467,1,20504,0
15468,1,18845,0
15469,1,1813,1
15470,1,1271,1
15471,1,15226,0
15472,1,2994,1
15473,1,25916,0
15474,1,15674,0
15475,1,15438,0
15476,1,25095,0
15477,1,26455,0
15478,1,2642,1
15479,1,9280,1
15480,1,22787,0
15481,1,18689,0
15483,1,21562,0
15484,1,4195,1
15485,1,13032,1
15486,1,12768,1
15487,1,12360,1
15488,1,27085,0
15489,1,16194,0
15490,1,15253,0
15491,1,19233,0
15492,1,16193,0
15493,1,3554,1
15494,1,18579,0
15495,1,13237,1
15496,1,2600,1
15497,1,23566,0
15498,1,22547,0
15499,1,1518,1
15500,1,4117,1
15501,1,10825,1
15502,1,5633,1
15503,1,8399,1
15504,1,24782,0
15506,1,13065,1
15507,1,22192,0
15508,1,20186,0
15509,1,14256,0
15510,1,11737,1
15511,1,15441,0
15512,1,1988,1
15513,1,7737,1
15514,1,16901,0
15515,1,10561,1
15516,1,22544,0
15517,1,201,1
15519,1,22077,0
15520,1,20840,0
15521,1,19145,0
15522,1,15166,0
15523,1,22295,0
15524,1,4855,1
15525,1,25735,0
15526,1,9741,1
15527,1,15950,0
15528,1,18822,0
15529,1,3765,1
15530,1,23692,0
15531,1,13452,1
15532,1,6432,1
15533,1,7846,1
15534,1,23081,0
15535,1,12253,1
15536,1,21205,0
15537,1,16402,0
15538,1,19944,0
15539,1,20335,0
15540,1,16433,0
15542,1,887,1
15543,1,6261,1
15544,1,6989,1
15545,1,6043,1
15546,1,10808,1
15547,1,19552,0
15548,1,19333,0
15549,1,1424,1
15550,1,16523,0
15551,1,15924,0
15552,1,19581,0
15553,1,21515,0
15554,1,112,1
15555,1,16199,0
15556,1,4559,1
15557,1,20979,0
15558,1,24050,0
15559,1,11442,1
15560,1,21074,0
15561,1,11254,1
15562,1,25643,0
15563,1,8566,1
15564,1,16311,0
15565,1,19661,0
15566,1,10758,1
15567,1,20452,0
15568,1,20792,0
15569,1,17266,0
15570,1,19477,0
15571,1,16835,0
15572,1,3731,1
15573,1,25867,0
15574,1,20047,0
15575,1,13794,0
15576,1,24961,0
15577,1,1855,1
15578,1,12812,1
15579,1,999,1
15580,1,389,1
15581,1,6426,1
15582,1,17860,0
15583,1,18624,0
15584,1,10578,1
15585,1,26124,0
15586,1,8112,1
15587,1,17376,0
15588,1,4997,1
15589,1,20306,0
15590,1,19356,0
15591,1,14211,0
15592,1,26180,0
15593,1,4796,1
15594,1,4769,1
15595,1,17677,0
15596,1,11065,1
15597,1,4173,1
15598,1,18919,0
15599,1,26115,0
15600,1,1907,1
15601,1,4946,1
15602,1,8560,1
15603,1,6033,1
15604,1,7619,1
15605,1,1151,1
15606,1,17951,0
15607,1,19555,0
15608,1,24881,0
15609,1,9689,1
15610,1,7106,1
15611,1,25705,0
15612,1,20544,0
15613,1,2230,1
15614,1,174,1
15615,1,18287,0
15616,1,8752,1
15617,1,3408,1
15618,1,1538,1
15619,1,2292,1
15620,1,9523,1
15621,1,1363,1
15622,1,21644,0
15623,1,18504,0
15624,1,18908,0
15625,1,680,1
15626,1,13050,1
15627,1,24339,0
15628,1,3664,1
15629,1,18045,0
15630,1,508,1
15631,1,166,1
15632,1,13689,0
15633,1,24889,0
15634,1,26525,0
15635,1,7263,1
15637,1,26957,0
15638,1,10728,1
15639,1,1104,1
15640,1,12067,1
15641,1,9944,1
15642,1,23773,0
15643,1,11108,1
15644,1,11156,1
15645,1,22138,0
15646,1,152,1
15647,1,13422,1
15648,1,2832,1
15649,1,27150,0
15650,1,3551,1
15651,1,20106,0
15652,1,23823,0
15653,1,25271,0
15654,1,12541,1
15655,1,4538,1
15656,1,14367,0
15657,1,24809,0
15658,1,10014,1
15659,1,12278,1
15660,1,24088,0
15661,1,15088,0
15662,1,18375,0
15664,1,5141,1
15665,1,11814,1
15666,1,20195,0
15667,1,25501,0
15668,1,3450,1
15669,1,20975,0
15670,1,16589,0
15671,1,18233,0
15672,1,26029,0
15673,1,19624,0
15674,1,12707,1
15675,1,20466,0
15676,1,19493,0
15677,1,13131,1
15678,1,12251,1
15679,1,10179,1
15681,1,5810,1
15682,1,5634,1
15683,1,11580,1
15684,1,19540,0
15685,1,13926,0
15686,1,26128,0
15687,1,1380,1
15688,1,25395,0
15689,1,14901,0
15690,1,3832,1
15691,1,25511,0
15692,1,4776,1
15693,1,4276,1
15694,1,4958,1
15695,1,26748,0
15696,1,16662,0
15697,1,7415,1
15698,1,3252,1
15699,1,23117,0
15700,1,16673,0
15701,1,19459,0
15702,1,24666,0
15703,1,24294,0
15704,1,24202,0
15705,1,14270,0
15706,1,12327,1
15707,1,11546,1
15708,1,15639,0
15709,1,15042,0
15710,1,2468,1
15711,1,24419,0
15712,1,16654,0
15713,1,11757,1
15714,1,13869,0
15715,1,9583,1
15716,1,6696,1
15717,1,20700,0
15718,1,3180,1
15719,1,15089,0
15720,1,17806,0
15721,1,8275,1
15722,1,9065,1
15723,1,4557,1
15724,1,7812,1
15725,1,12839,1
15726,1,6297,1
15727,1,27091,0
15728,1,14534,0
15729,1,26883,0
15730,1,1132,1
15731,1,10642,1
15732,1,10521,1
15733,1,24506,0
15734,1,26161,0
15735,1,2871,1
15736,1,12996,1
15737,1,19164,0
15738,1,1772,1
15739,1,10593,1
15740,1,1913,1
15741,1,14212,0
15742,1,23683,0
15743,1,9256,1
15744,1,20170,0
15745,1,12602,1
15746,1,23585,0
15747,1,14188,0
15748,1,15417,0
15749,1,18545,0
15750,1,1105,1
15752,1,17076,0
15753,1,24227,0
15754,1,4956,1
15755,1,8307,1
15756,1,26510,0
15757,1,20753,0
15758,1,19149,0
15759,1,20313,0
15760,1,3696,1
15761,1,7778,1
15762,1,27195,0
15763,1,628,1
15764,1,2451,1
15765,1,23109,0
15766,1,20208,0
15767,1,25900,0
15768,1,20127,0
15769,1,2176,1
15770,1,2787,1
15771,1,12297,1
15772,1,1196,1
15773,1,18060,0
15774,1,4444,1
15775,1,11128,1
15776,1,5722,1
15777,1,24164,0
15778,1,10695,1
15779,1,25172,0
15780,1,4967,1
15781,1,18601,0
15782,1,10410,1
15783,1,19710,0
